Part ID,Part Code,Part Description,Manufacturer,Category,Stock Quantity,Unit Price (USD),Manufacture Date,Acquisition Date,Estimated Lifespan (years)
P-0001990,ELE-70886-W,Part electrical system model 757,Thales Avionics,electrical system,12,3555.24,2023-10-16,2024-06-30,11.6
P-0001991,ELE-89841-I,Part electrical system model 993,Honeywell,electrical system,10,3269.17,2017-11-30,2019-01-04,8.3
P-0001992,ENG-26146-B,Part engine model 850,Safran,engine,14,62763.95,2015-05-25,2018-03-03,14.4
P-0001993,ELE-64843-S,Part electrical system model 392,Collins Aerospace,electrical system,13,971.0,2022-10-19,2024-06-17,10.7
P-0001994,ENG-86737-O,Part engine model 281,Rolls-Royce,engine,12,25133.46,2019-05-06,2022-01-31,15.0
P-0001995,ELE-98567-U,Part electrical system model 980,Honeywell,electrical system,11,3590.74,2014-03-15,2015-07-26,7.4
P-0001996,ELE-92850-E,Part electrical system model 706,Pratt & Whitney,electrical system,17,471.79,2024-11-25,2027-10-22,7.7
P-0001997,HYD-61434-X,Part hydraulic model 177,Liebherr-Aerospace,hydraulic,13,1015.51,2024-12-27,2027-10-24,12.6
P-0001998,ENG-72726-F,Part engine model 753,GE Aerospace,engine,8,33142.2,2011-12-03,2011-12-24,15.0
P-0001999,ENG-20108-A,Part engine model 204,Collins Aerospace,engine,10,38443.63,2021-09-28,2022-12-10,14.5
P-0002000,STR-52553-Q,Part airframe model 360,Safran,airframe,12,5276.59,2018-02-02,2020-11-23,18.7
P-0002001,STR-62077-J,Part airframe model 706,Parker Aerospace,airframe,17,2163.19,2011-07-09,2013-12-04,20.0
P-0002002,ENG-48237-H,Part engine model 322,Safran,engine,12,78859.52,2021-10-19,2022-06-04,16.8
P-0002003,HYD-69303-N,Part hydraulic model 583,Rolls-Royce,hydraulic,20,2012.43,2022-03-16,2024-10-26,11.8
P-0002004,ENG-84693-D,Part engine model 801,Safran,engine,17,16699.74,2021-05-19,2021-12-22,10.8
P-0002005,STR-47760-O,Part airframe model 228,Liebherr-Aerospace,airframe,9,1202.22,2021-05-21,2024-02-26,22.9
P-0002006,ELE-67966-A,Part electrical system model 418,Honeywell,electrical system,11,3606.22,2022-06-06,2022-09-03,10.1
P-0002007,STR-80323-C,Part airframe model 806,Rolls-Royce,airframe,8,7487.44,2010-06-16,2013-04-03,13.7
P-0002008,ELE-61524-E,Part electrical system model 608,MTU Aero Engines,electrical system,10,1071.64,2018-10-04,2018-12-31,8.9
P-0002009,ENG-46067-Q,Part engine model 119,Liebherr-Aerospace,engine,10,65713.5,2020-07-18,2021-03-21,17.4
P-0002010,STR-22941-H,Part airframe model 910,Parker Aerospace,airframe,18,11920.06,2010-12-23,2012-08-25,26.3
P-0002011,ENG-30193-H,Part engine model 851,Pratt & Whitney,engine,13,43533.5,2024-04-04,2024-10-24,17.4
P-0002012,ENG-31248-D,Part engine model 334,GE Aerospace,engine,6,39587.54,2018-09-05,2019-10-30,13.7
P-0002013,HYD-73410-E,Part hydraulic model 696,Safran,hydraulic,6,2312.83,2018-05-17,2018-11-15,7.0
P-0002014,ENG-47596-E,Part engine model 705,Liebherr-Aerospace,engine,11,54721.3,2015-09-09,2017-05-03,15.8
P-0002015,STR-19012-T,Part airframe model 653,Collins Aerospace,airframe,10,2226.33,2010-05-14,2012-03-03,23.9
P-0002016,STR-88167-S,Part airframe model 975,Pratt & Whitney,airframe,11,6104.95,2018-01-04,2018-08-30,19.5
P-0002017,STR-35099-T,Part airframe model 449,MTU Aero Engines,airframe,10,2806.67,2011-07-08,2012-05-17,22.8
P-0002018,HYD-46992-G,Part hydraulic model 552,Pratt & Whitney,hydraulic,17,3532.87,2017-09-25,2019-12-01,8.9
P-0002019,ENG-20977-K,Part engine model 685,Honeywell,engine,11,67009.61,2015-05-30,2015-08-31,16.2
P-0002020,ELE-57376-C,Part electrical system model 976,Pratt & Whitney,electrical system,13,2058.16,2024-09-26,2026-01-28,7.6
P-0002021,HYD-31788-V,Part hydraulic model 608,MTU Aero Engines,hydraulic,11,2600.53,2024-02-03,2024-12-12,6.3
P-0002022,STR-87989-V,Part airframe model 726,Collins Aerospace,airframe,16,2762.29,2012-04-29,2013-07-18,23.2
P-0002023,HYD-25210-R,Part hydraulic model 522,Thales Avionics,hydraulic,8,3658.08,2023-01-19,2025-07-09,12.1
P-0002024,ENG-55489-V,Part engine model 289,Thales Avionics,engine,6,66018.32,2017-06-16,2020-05-08,18.2
P-0002025,STR-73721-E,Part airframe model 224,Parker Aerospace,airframe,11,7324.51,2012-12-28,2013-07-10,20.8
P-0002026,STR-52653-W,Part airframe model 105,Thales Avionics,airframe,8,5240.67,2010-12-30,2011-03-06,23.9
P-0002027,ELE-50950-U,Part electrical system model 557,Rolls-Royce,electrical system,14,1041.07,2017-11-26,2018-06-26,5.5
P-0002028,HYD-75911-V,Part hydraulic model 990,MTU Aero Engines,hydraulic,9,6062.02,2022-03-31,2024-10-28,15.4
P-0002029,STR-30782-U,Part airframe model 653,Safran,airframe,9,29283.23,2017-08-05,2020-03-11,15.6
P-0002030,ELE-30243-W,Part electrical system model 669,Liebherr-Aerospace,electrical system,14,1910.75,2024-06-01,2025-04-06,4.0
P-0002031,ENG-39379-U,Part engine model 621,Honeywell,engine,9,38257.36,2013-12-05,2014-11-26,18.4
P-0002032,STR-40740-A,Part airframe model 188,Liebherr-Aerospace,airframe,15,9247.21,2025-05-10,2027-04-27,26.7
P-0002033,STR-29984-S,Part airframe model 945,Liebherr-Aerospace,airframe,16,14579.94,2020-06-03,2021-06-07,22.5
P-0002034,HYD-16590-N,Part hydraulic model 210,Honeywell,hydraulic,7,4986.74,2025-08-06,2028-04-08,14.9
P-0002035,ELE-25162-S,Part electrical system model 650,Honeywell,electrical system,12,5113.95,2020-09-25,2023-02-07,9.6
P-0002036,STR-23105-B,Part airframe model 496,Pratt & Whitney,airframe,7,9091.82,2024-03-03,2025-03-24,19.5
P-0002037,ENG-21628-Q,Part engine model 778,MTU Aero Engines,engine,14,152395.92,2014-02-02,2016-12-18,17.1
P-0002038,ENG-75029-U,Part engine model 110,Collins Aerospace,engine,14,58871.49,2013-01-09,2015-03-24,11.6
P-0002039,ENG-97157-E,Part engine model 721,Safran,engine,19,37946.27,2011-06-01,2013-08-26,13.1
P-0002040,STR-50800-M,Part airframe model 596,Collins Aerospace,airframe,13,19166.1,2020-04-07,2023-02-08,28.1
P-0002041,HYD-99973-A,Part hydraulic model 115,GE Aerospace,hydraulic,9,13571.55,2010-10-30,2012-02-07,9.8
P-0002042,STR-20922-G,Part airframe model 132,Parker Aerospace,airframe,10,5222.85,2016-07-31,2016-09-13,21.3
P-0002043,STR-68739-C,Part airframe model 844,GE Aerospace,airframe,15,6468.3,2014-07-10,2017-06-14,24.3
P-0002044,ENG-22089-Y,Part engine model 588,Parker Aerospace,engine,18,46410.11,2010-12-25,2013-09-30,18.1
P-0002045,HYD-56176-H,Part hydraulic model 287,Pratt & Whitney,hydraulic,13,1913.87,2014-06-23,2017-05-01,14.6
P-0002046,ELE-88352-M,Part electrical system model 835,Thales Avionics,electrical system,9,3999.29,2010-12-10,2012-05-04,7.7
P-0002047,ENG-95965-E,Part engine model 670,Liebherr-Aerospace,engine,11,31835.8,2017-01-29,2017-07-25,11.4
P-0002048,ELE-41415-V,Part electrical system model 557,Parker Aerospace,electrical system,11,1438.41,2016-12-15,2017-07-14,9.8
P-0002049,STR-81895-F,Part airframe model 150,Parker Aerospace,airframe,11,11734.07,2021-07-24,2022-12-17,16.3
P-0002050,ENG-85829-F,Part engine model 370,MTU Aero Engines,engine,10,114204.89,2018-12-07,2020-12-05,14.9
P-0002051,STR-84868-H,Part airframe model 563,Thales Avionics,airframe,10,3642.31,2022-03-07,2023-07-22,18.1
P-0002052,STR-55612-R,Part airframe model 142,Safran,airframe,10,3479.22,2020-08-14,2021-10-14,22.5
P-0002053,ENG-51936-E,Part engine model 638,Liebherr-Aerospace,engine,7,42199.14,2015-09-07,2018-07-13,12.1
P-0002054,HYD-77875-W,Part hydraulic model 667,MTU Aero Engines,hydraulic,10,1242.08,2010-10-27,2012-09-25,8.5
P-0002055,HYD-71700-N,Part hydraulic model 220,Honeywell,hydraulic,11,2059.93,2024-07-05,2025-09-17,8.1
P-0002056,ELE-33758-T,Part electrical system model 724,Collins Aerospace,electrical system,12,1800.44,2014-04-15,2016-04-29,4.0
P-0002057,STR-23317-J,Part airframe model 415,Thales Avionics,airframe,7,15865.23,2016-06-01,2018-10-04,19.5
P-0002058,STR-61423-W,Part airframe model 214,Rolls-Royce,airframe,12,3164.11,2018-01-03,2019-02-03,30.0
P-0002059,ELE-16800-N,Part electrical system model 720,Honeywell,electrical system,14,1693.3,2011-01-27,2012-06-23,9.7
P-0002060,STR-45539-L,Part airframe model 553,Liebherr-Aerospace,airframe,12,4842.98,2024-09-15,2026-08-09,24.5
P-0002061,ENG-12600-O,Part engine model 786,Honeywell,engine,12,23143.12,2017-06-12,2019-05-01,10.5
P-0002062,STR-95163-N,Part airframe model 723,Thales Avionics,airframe,15,9041.92,2016-02-17,2016-08-24,19.8
P-0002063,HYD-39369-V,Part hydraulic model 711,Honeywell,hydraulic,12,3971.47,2012-10-16,2014-04-05,10.3
P-0002064,STR-26689-T,Part airframe model 619,Honeywell,airframe,7,7323.7,2018-04-03,2019-01-07,29.1
P-0002065,ENG-48469-D,Part engine model 746,Thales Avionics,engine,14,50748.49,2019-10-20,2022-07-02,10.0
P-0002066,ELE-10958-W,Part electrical system model 862,Parker Aerospace,electrical system,15,924.93,2018-12-21,2020-06-09,8.0
P-0002067,ENG-70012-S,Part engine model 436,Rolls-Royce,engine,12,53710.86,2019-11-12,2022-02-16,10.1
P-0002068,STR-70021-M,Part airframe model 339,MTU Aero Engines,airframe,15,12208.63,2018-09-03,2018-10-20,22.7
P-0002069,ENG-60782-L,Part engine model 833,GE Aerospace,engine,11,58658.81,2017-08-09,2018-09-25,15.9
P-0002070,STR-69315-C,Part airframe model 485,Honeywell,airframe,19,1835.16,2014-03-11,2014-08-29,21.7
P-0002071,ELE-89003-C,Part electrical system model 244,Safran,electrical system,17,3284.17,2021-02-16,2022-04-16,11.4
P-0002072,STR-10205-R,Part airframe model 476,GE Aerospace,airframe,13,11083.5,2025-07-10,2027-11-15,12.4
P-0002073,ENG-22442-S,Part engine model 103,Rolls-Royce,engine,11,82491.7,2021-02-27,2023-11-25,12.3
P-0002074,HYD-15691-J,Part hydraulic model 893,Thales Avionics,hydraulic,16,1503.52,2018-03-29,2020-12-12,9.0
P-0002075,HYD-29504-O,Part hydraulic model 945,MTU Aero Engines,hydraulic,14,3651.32,2021-08-24,2021-12-30,8.0
P-0002076,HYD-68051-O,Part hydraulic model 427,Collins Aerospace,hydraulic,7,2399.4,2015-12-25,2016-11-14,6.7
P-0002077,ENG-59330-P,Part engine model 296,Safran,engine,16,14144.83,2011-11-08,2013-10-21,10.0
P-0002078,STR-88919-Q,Part airframe model 488,Liebherr-Aerospace,airframe,16,8526.27,2019-07-10,2020-02-14,23.8
P-0002079,HYD-51716-A,Part hydraulic model 739,Parker Aerospace,hydraulic,11,987.73,2011-10-09,2011-12-03,11.3
P-0002080,ELE-56982-U,Part electrical system model 360,Safran,electrical system,10,1656.68,2019-08-29,2022-06-23,4.1
P-0002081,ENG-34734-R,Part engine model 702,Pratt & Whitney,engine,14,36372.82,2023-07-07,2024-06-26,19.1
P-0002082,ENG-44571-P,Part engine model 936,MTU Aero Engines,engine,14,27082.57,2014-01-18,2015-04-16,14.3
P-0002083,STR-25389-A,Part airframe model 870,Rolls-Royce,airframe,17,9434.46,2022-03-27,2023-01-15,18.7
P-0002084,HYD-94218-O,Part hydraulic model 193,Collins Aerospace,hydraulic,10,1285.69,2016-08-03,2017-07-20,11.0
P-0002085,STR-82795-Q,Part airframe model 356,Liebherr-Aerospace,airframe,7,4321.41,2017-03-16,2020-01-21,19.2
P-0002086,STR-88082-K,Part airframe model 235,Liebherr-Aerospace,airframe,13,25886.98,2012-04-20,2012-11-13,25.2
P-0002087,ENG-84302-F,Part engine model 624,Thales Avionics,engine,13,28412.5,2011-10-18,2013-04-04,16.0
P-0002088,ELE-21230-F,Part electrical system model 809,Thales Avionics,electrical system,8,1362.79,2017-05-10,2019-03-30,9.1
P-0002089,HYD-15902-G,Part hydraulic model 597,Liebherr-Aerospace,hydraulic,10,1801.61,2024-10-28,2025-06-27,7.6
P-0002090,STR-37050-Q,Part airframe model 277,Collins Aerospace,airframe,13,16407.51,2016-08-18,2018-09-29,26.4
P-0002091,ELE-79110-R,Part electrical system model 211,Collins Aerospace,electrical system,14,2623.45,2016-11-15,2018-11-22,11.0
P-0002092,HYD-86693-X,Part hydraulic model 363,GE Aerospace,hydraulic,16,1585.17,2020-01-01,2022-10-28,8.3
P-0002093,ENG-68940-U,Part engine model 513,Rolls-Royce,engine,11,46269.0,2023-07-08,2024-11-16,12.8
P-0002094,STR-93481-S,Part airframe model 468,Pratt & Whitney,airframe,15,16673.15,2019-07-23,2020-09-10,13.6
P-0002095,STR-87332-C,Part airframe model 690,Parker Aerospace,airframe,14,12252.82,2013-09-27,2014-10-21,14.8
P-0002096,ELE-63494-N,Part electrical system model 477,Honeywell,electrical system,13,3650.73,2025-06-21,2026-07-19,9.0
P-0002097,STR-93040-A,Part airframe model 867,Pratt & Whitney,airframe,8,25495.81,2019-12-16,2020-01-25,18.9
P-0002098,ELE-40041-L,Part electrical system model 685,Collins Aerospace,electrical system,9,824.47,2017-11-19,2018-08-01,9.8
P-0002099,ELE-78906-U,Part electrical system model 482,Collins Aerospace,electrical system,8,2827.58,2020-01-11,2020-05-19,10.1
P-0002100,STR-47075-L,Part airframe model 772,Honeywell,airframe,10,4676.92,2010-12-13,2013-07-21,20.5
P-0002101,HYD-63648-O,Part hydraulic model 610,Honeywell,hydraulic,13,1843.02,2017-11-28,2018-01-27,12.8
P-0002102,STR-66143-D,Part airframe model 812,Liebherr-Aerospace,airframe,14,8945.42,2023-10-16,2024-11-13,23.6
P-0002103,ENG-55153-N,Part engine model 980,Pratt & Whitney,engine,6,21136.15,2019-10-04,2020-05-27,18.1
P-0002104,ELE-32555-I,Part electrical system model 919,Pratt & Whitney,electrical system,10,1765.89,2016-02-28,2018-01-25,4.0
P-0002105,ELE-78993-Q,Part electrical system model 476,Parker Aerospace,electrical system,12,4972.12,2024-05-05,2025-04-22,7.7
P-0002106,STR-76686-J,Part airframe model 644,Honeywell,airframe,12,13997.96,2011-04-15,2011-05-02,26.2
P-0002107,HYD-42264-B,Part hydraulic model 172,MTU Aero Engines,hydraulic,7,1355.7,2011-09-07,2014-04-29,6.5
P-0002108,HYD-64359-S,Part hydraulic model 603,Pratt & Whitney,hydraulic,11,1174.84,2025-01-20,2026-12-08,12.1
P-0002109,STR-19808-K,Part airframe model 451,Parker Aerospace,airframe,9,6760.36,2024-04-19,2024-04-20,23.2
P-0002110,HYD-48345-R,Part hydraulic model 904,Liebherr-Aerospace,hydraulic,12,2066.03,2019-02-10,2021-02-13,12.7
P-0002111,ENG-49222-F,Part engine model 809,Liebherr-Aerospace,engine,6,55935.9,2018-02-24,2018-10-15,14.4
P-0002112,ENG-78207-R,Part engine model 424,Thales Avionics,engine,14,21269.56,2021-07-05,2024-05-10,16.0
P-0002113,ENG-94544-C,Part engine model 487,Thales Avionics,engine,12,46117.53,2025-03-28,2026-07-21,10.1
P-0002114,HYD-53401-U,Part hydraulic model 927,GE Aerospace,hydraulic,13,3791.56,2013-08-03,2014-04-01,12.0
P-0002115,ELE-28212-O,Part electrical system model 339,Parker Aerospace,electrical system,7,1868.89,2010-09-13,2010-10-15,8.6
P-0002116,ENG-16861-O,Part engine model 173,Liebherr-Aerospace,engine,6,41290.2,2013-03-15,2013-05-17,12.3
P-0002117,STR-61319-I,Part airframe model 130,GE Aerospace,airframe,16,31258.05,2023-08-18,2023-10-17,18.6
P-0002118,ELE-34363-G,Part electrical system model 578,Thales Avionics,electrical system,11,1787.85,2025-03-17,2025-04-20,4.0
P-0002119,ENG-49300-Y,Part engine model 113,Safran,engine,16,66114.02,2019-10-30,2021-06-13,14.2
P-0002120,HYD-15943-J,Part hydraulic model 816,Pratt & Whitney,hydraulic,16,1527.36,2010-10-13,2013-04-14,11.7
P-0002121,HYD-52616-H,Part hydraulic model 415,Honeywell,hydraulic,12,2075.28,2012-10-31,2013-11-08,8.8
P-0002122,STR-43971-Y,Part airframe model 167,Liebherr-Aerospace,airframe,16,4447.63,2011-07-05,2012-07-15,24.4
P-0002123,HYD-52351-L,Part hydraulic model 739,Collins Aerospace,hydraulic,8,5286.25,2015-04-18,2015-08-08,7.0
P-0002124,STR-70040-J,Part airframe model 637,Thales Avionics,airframe,9,11033.67,2024-06-21,2024-06-22,22.2
P-0002125,HYD-98559-J,Part hydraulic model 795,Pratt & Whitney,hydraulic,14,4860.69,2018-03-20,2021-01-10,10.1
P-0002126,ELE-70616-C,Part electrical system model 748,Parker Aerospace,electrical system,15,1884.07,2018-02-14,2019-06-23,9.2
P-0002127,ELE-50154-S,Part electrical system model 390,Collins Aerospace,electrical system,10,656.54,2018-08-03,2020-10-07,10.6
P-0002128,ENG-29050-F,Part engine model 717,GE Aerospace,engine,14,53954.72,2022-09-21,2025-04-15,14.7
P-0002129,HYD-31125-O,Part hydraulic model 123,Collins Aerospace,hydraulic,7,3638.71,2010-09-23,2011-01-21,9.0
P-0002130,STR-60396-O,Part airframe model 514,Honeywell,airframe,8,17483.53,2023-07-28,2024-05-06,19.6
P-0002131,ENG-30396-V,Part engine model 950,Pratt & Whitney,engine,9,55961.61,2013-06-10,2014-12-04,17.1
P-0002132,ENG-98116-B,Part engine model 805,Collins Aerospace,engine,6,44413.69,2025-03-25,2026-02-09,19.4
P-0002133,STR-48973-W,Part airframe model 780,Parker Aerospace,airframe,7,10775.02,2020-02-03,2020-03-31,20.3
P-0002134,STR-23869-S,Part airframe model 135,GE Aerospace,airframe,5,15004.18,2018-04-27,2020-12-16,20.0
P-0002135,ELE-72167-T,Part electrical system model 200,Safran,electrical system,13,3620.72,2018-05-06,2019-01-30,8.1
P-0002136,HYD-22122-T,Part hydraulic model 645,Rolls-Royce,hydraulic,11,2304.4,2019-12-16,2020-03-03,10.2
P-0002137,ENG-23335-Q,Part engine model 988,Liebherr-Aerospace,engine,15,17129.35,2011-09-22,2012-12-21,12.4
P-0002138,ELE-73576-N,Part electrical system model 138,Honeywell,electrical system,8,3290.61,2022-11-15,2025-04-01,13.0
P-0002139,ENG-38223-W,Part engine model 310,MTU Aero Engines,engine,18,40218.24,2013-02-01,2013-08-01,11.2
P-0002140,HYD-93611-R,Part hydraulic model 841,Rolls-Royce,hydraulic,6,2644.7,2021-11-16,2023-03-02,6.3
P-0002141,HYD-86794-V,Part hydraulic model 890,Thales Avionics,hydraulic,13,5698.31,2018-03-26,2018-10-12,6.3
P-0002142,STR-50503-E,Part airframe model 691,Liebherr-Aerospace,airframe,12,6813.73,2018-12-05,2021-05-06,21.9
P-0002143,ELE-30917-L,Part electrical system model 849,Thales Avionics,electrical system,9,2688.93,2017-01-19,2018-08-06,8.4
P-0002144,STR-60119-F,Part airframe model 271,Parker Aerospace,airframe,10,20696.44,2024-07-27,2026-04-12,17.7
P-0002145,STR-19947-Y,Part airframe model 937,MTU Aero Engines,airframe,18,11088.01,2016-04-02,2018-06-18,29.8
P-0002146,HYD-95550-L,Part hydraulic model 541,Thales Avionics,hydraulic,10,1947.6,2015-08-07,2018-05-17,8.7
P-0002147,STR-42632-Y,Part airframe model 158,Safran,airframe,13,6376.18,2012-07-18,2012-11-09,12.1
P-0002148,STR-33653-L,Part airframe model 509,Rolls-Royce,airframe,9,8363.93,2010-08-01,2013-01-30,21.3
P-0002149,STR-53755-I,Part airframe model 633,Parker Aerospace,airframe,11,12555.52,2014-03-05,2015-07-30,25.6
P-0002150,HYD-81988-B,Part hydraulic model 464,Thales Avionics,hydraulic,9,4069.5,2021-03-12,2023-02-01,5.4
P-0002151,STR-69003-M,Part airframe model 466,MTU Aero Engines,airframe,9,5191.95,2021-08-12,2024-02-18,25.3
P-0002152,ENG-56668-H,Part engine model 443,GE Aerospace,engine,9,54770.33,2018-09-06,2019-08-24,13.3
P-0002153,ELE-57738-M,Part electrical system model 849,Pratt & Whitney,electrical system,10,21521.08,2022-08-07,2025-03-03,9.1
P-0002154,HYD-78323-F,Part hydraulic model 395,Safran,hydraulic,5,3615.64,2012-08-22,2014-07-04,12.9
P-0002155,ENG-25839-U,Part engine model 440,Thales Avionics,engine,14,28826.66,2015-11-15,2016-09-11,19.3
P-0002156,ENG-12155-L,Part engine model 705,GE Aerospace,engine,15,85063.39,2015-11-03,2018-07-23,10.1
P-0002157,ENG-64512-G,Part engine model 855,Honeywell,engine,14,26217.89,2020-01-04,2020-03-06,19.5
P-0002158,STR-36190-X,Part airframe model 622,Honeywell,airframe,14,21146.51,2014-10-24,2016-07-22,26.2
P-0002159,STR-20928-J,Part airframe model 728,MTU Aero Engines,airframe,11,7106.9,2023-09-22,2023-10-10,16.9
P-0002160,ELE-84134-T,Part electrical system model 364,Pratt & Whitney,electrical system,13,3055.25,2016-05-28,2016-08-24,4.3
P-0002161,ELE-96117-I,Part electrical system model 623,Parker Aerospace,electrical system,11,1324.75,2025-07-26,2025-11-11,6.5
P-0002162,ELE-58974-P,Part electrical system model 765,MTU Aero Engines,electrical system,10,2748.67,2021-01-06,2023-08-29,12.4
P-0002163,STR-57796-H,Part airframe model 137,Rolls-Royce,airframe,20,10230.12,2014-06-28,2016-02-21,23.3
P-0002164,HYD-89455-E,Part hydraulic model 230,Liebherr-Aerospace,hydraulic,19,5557.44,2012-10-01,2013-07-08,7.9
P-0002165,STR-80035-N,Part airframe model 481,Rolls-Royce,airframe,10,6277.87,2013-01-16,2014-03-13,22.7
P-0002166,HYD-66321-W,Part hydraulic model 324,MTU Aero Engines,hydraulic,10,6538.17,2011-08-30,2014-02-20,13.8
P-0002167,ELE-68973-C,Part electrical system model 242,Pratt & Whitney,electrical system,13,2734.42,2020-02-21,2021-10-28,8.0
P-0002168,ENG-39692-G,Part engine model 530,Thales Avionics,engine,12,11312.18,2013-11-15,2013-12-19,13.1
P-0002169,ELE-58750-Q,Part electrical system model 488,Collins Aerospace,electrical system,13,2478.51,2019-12-26,2022-07-23,7.6
P-0002170,STR-31760-I,Part airframe model 153,Honeywell,airframe,16,1468.33,2011-12-21,2013-07-24,17.4
